algo,size(bytes),avg_proc_time(ms),std_err(ms),std_dev(ms)
ssms,83000,0.1245,0.0036,0.0257
ssms,84000,0.1255,0.0037,0.0262
ssms,85000,0.1270,0.0037,0.0263
ssms,86000,0.1280,0.0037,0.0261
ssms,87000,0.1296,0.0036,0.0256
ssms,88000,0.1299,0.0037,0.0264
ssms,89000,0.1317,0.0038,0.0266
ssms,90000,0.1329,0.0040,0.0283
ssms,91000,0.1342,0.0041,0.0288
ssms,92000,0.1417,0.0036,0.0254
ssms,93000,0.1423,0.0036,0.0254
ssms,94000,0.1430,0.0036,0.0253
ssms,95000,0.1442,0.0035,0.0250
ssms,96000,0.1453,0.0035,0.0246
ssms,97000,0.1503,0.0039,0.0277
ssms,98000,0.1486,0.0036,0.0254
ssms,99000,0.1509,0.0037,0.0259
ssms,100000,0.1507,0.0036,0.0256
ssms,101000,0.1517,0.0036,0.0254
ssms,102000,0.1532,0.0035,0.0249
ssms,103000,0.1535,0.0036,0.0256
ssms,104000,0.1545,0.0035,0.0249
ssms,105000,0.1565,0.0038,0.0265
ssms,106000,0.1614,0.0044,0.0308
ssms,107000,0.1600,0.0037,0.0263
ssms,108000,0.1656,0.0046,0.0326
ssms,109000,0.1634,0.0042,0.0299
ssms,110000,0.1692,0.0048,0.0338
ssms,111000,0.1681,0.0045,0.0317
ssms,112000,0.1689,0.0049,0.0345
ssms,113000,0.1681,0.0041,0.0287
ssms,114000,0.1724,0.0049,0.0349
ssms,115000,0.1754,0.0045,0.0319
ssms,116000,0.2226,0.0401,0.2835
ssms,117000,0.1978,0.0084,0.0596
ssms,118000,0.1797,0.0047,0.0331
ssms,119000,0.1880,0.0050,0.0357
ssms,120000,0.1791,0.0047,0.0332
ssms,121000,0.1891,0.0046,0.0324
ssms,122000,0.1898,0.0046,0.0328
ssms,123000,0.1858,0.0038,0.0270
ssms,124000,0.1843,0.0043,0.0306
ssms,125000,0.1904,0.0040,0.0283
ssms,126000,0.1930,0.0041,0.0287
ssms,127000,0.1936,0.0036,0.0257
ssms,128000,0.1969,0.0040,0.0285
ssms,129000,0.1942,0.0034,0.0237
ssms,130000,0.1941,0.0033,0.0235
ssms,131000,0.2027,0.0043,0.0302
ssms,132000,0.2027,0.0036,0.0256
ssms,133000,0.2021,0.0035,0.0247
ssms,134000,0.2031,0.0037,0.0259
ssms,135000,0.2090,0.0040,0.0284
ssms,136000,0.2088,0.0036,0.0257
ssms,137000,0.2071,0.0040,0.0282
ssms,138000,0.2085,0.0037,0.0264
ssms,139000,0.2218,0.0042,0.0300
ssms,140000,0.2163,0.0040,0.0280
ssms,141000,0.2257,0.0042,0.0299
ssms,142000,0.2305,0.0050,0.0354
ssms,143000,0.2139,0.0037,0.0263
ssms,144000,0.2229,0.0047,0.0331
ssms,145000,0.2232,0.0038,0.0271
ssms,146000,0.2252,0.0043,0.0305
ssms,147000,0.2156,0.0036,0.0252
ssms,148000,0.2195,0.0044,0.0310
ssms,149000,0.2198,0.0039,0.0278
ssms,150000,0.2266,0.0043,0.0306
ssms,151000,0.2239,0.0038,0.0271
ssms,152000,0.2257,0.0039,0.0275
ssms,153000,0.2266,0.0040,0.0281
ssms,154000,0.2264,0.0040,0.0284
ssms,155000,0.2269,0.0037,0.0261
ssms,156000,0.2271,0.0038,0.0268
ssms,157000,0.2310,0.0045,0.0315
ssms,158000,0.2294,0.0038,0.0265
ssms,159000,0.2304,0.0038,0.0266
ssms,160000,0.2320,0.0038,0.0270
ssms,161000,0.2331,0.0039,0.0273
ssms,162000,0.2347,0.0041,0.0289
ssms,163000,0.2351,0.0038,0.0268
ssms,164000,0.2367,0.0039,0.0279
ssms,165000,0.2380,0.0040,0.0285
ssms,166000,0.2404,0.0045,0.0316
ssms,167000,0.2392,0.0038,0.0267
ssms,168000,0.2397,0.0039,0.0279
ssms,169000,0.2449,0.0042,0.0296
ssms,170000,0.2446,0.0040,0.0282
ssms,171000,0.2455,0.0040,0.0282
ssms,172000,0.2507,0.0045,0.0315
ssms,173000,0.2530,0.0051,0.0364
ssms,174000,0.2510,0.0044,0.0314
ssms,175000,0.2473,0.0037,0.0263
ssms,176000,0.2479,0.0038,0.0265
ssms,177000,0.2580,0.0046,0.0324
ssms,178000,0.2534,0.0041,0.0293
ssms,179000,0.2523,0.0041,0.0290
ssms,180000,0.2530,0.0039,0.0276
ssms,181000,0.2531,0.0038,0.0269
ssms,182000,0.2543,0.0038,0.0266
ssms,183000,0.2578,0.0038,0.0272
ssms,184000,0.2608,0.0042,0.0300
ssms,185000,0.2652,0.0047,0.0330
ssms,186000,0.2699,0.0050,0.0351
ssms,187000,0.2748,0.0056,0.0393
ssms,188000,0.2734,0.0046,0.0326
ssms,189000,0.2789,0.0052,0.0369
ssms,190000,0.2824,0.0050,0.0355
ssms,191000,0.2845,0.0053,0.0372
ssms,192000,0.2878,0.0052,0.0364
ssms,193000,0.2823,0.0050,0.0353
ssms,194000,0.2873,0.0055,0.0387
ssms,195000,0.2941,0.0050,0.0351
ssms,196000,0.2873,0.0053,0.0372
ssms,197000,0.2977,0.0063,0.0444
ssms,198000,0.3008,0.0025,0.0174
ssms,199000,0.3011,0.0070,0.0492
